Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maíra Nunes Fregonezi;128294;Nº Da Autorização/Licença Sisbio: 28606, Projeto: Comunidade De Morcegos Do Parque Estadual Mata Dos Godoy, Londrina, Paraná;30/06/2011;01/07/2011 a 30/08/2011;12/08/2017;Sturnira lilium;Morcego;Sturnira lilium;species;48;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Sturnira;Sturnira lilium;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.452778;-51.252778;Coordenada aproximada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maíra Nunes Fregonezi;128298;Nº Da Autorização/Licença Sisbio: 28606, Projeto: Comunidade De Morcegos Do Parque Estadual Mata Dos Godoy, Londrina, Paraná;30/06/2011;01/07/2011 a 30/08/2011;12/08/2017;Platyrrhinus lineatus;Morcego;Platyrrhinus lineatus;species;1;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Platyrrhinus;Platyrrhinus lineatus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.452778;-51.252778;Coordenada aproximada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maíra Nunes Fregonezi;128343;Nº Da Autorização/Licença Sisbio: 28606, Projeto: Comunidade De Morcegos Do Parque Estadual Mata Dos Godoy, Londrina, Paraná;30/06/2011;01/07/2011 a 30/08/2011;12/08/2017;Eptesicus furinalis;Morcego;Eptesicus furinalis;species;1;Sem Informações;Chordata;Mammalia;Chiroptera;Vespertilionidae;Eptesicus;Eptesicus furinalis;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.452778;-51.252778;Coordenada aproximada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maíra Nunes Fregonezi;128382;Nº Da Autorização/Licença Sisbio: 28606, Projeto: Comunidade De Morcegos Do Parque Estadual Mata Dos Godoy, Londrina, Paraná;30/06/2011;01/07/2011 a 30/08/2011;12/08/2017;Pygoderma bilabiatum;Morcego;Pygoderma bilabiatum;species;2;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Pygoderma;Pygoderma bilabiatum;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.452778;-51.252778;Coordenada aproximada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maíra Nunes Fregonezi;128383;Nº Da Autorização/Licença Sisbio: 28606, Projeto: Comunidade De Morcegos Do Parque Estadual Mata Dos Godoy, Londrina, Paraná;30/06/2011;01/07/2011 a 30/08/2011;12/08/2017;Artibeus planirostris;Morcego;Artibeus planirostris;species;2;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Artibeus;Artibeus planirostris;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.452778;-51.252778;Coordenada aproximada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maíra Nunes Fregonezi;128418;Nº Da Autorização/Licença Sisbio: 28606, Projeto: Comunidade De Morcegos Do Parque Estadual Mata Dos Godoy, Londrina, Paraná;30/06/2011;01/07/2011 a 30/08/2011;12/08/2017;Artibeus fimbriatus;Morcego;Artibeus fimbriatus;species;1;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Artibeus;Artibeus fimbriatus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.452778;-51.252778;Coordenada aproximada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maíra Nunes Fregonezi;128421;Nº Da Autorização/Licença Sisbio: 28606, Projeto: Comunidade De Morcegos Do Parque Estadual Mata Dos Godoy, Londrina, Paraná;30/06/2011;01/07/2011 a 30/08/2011;12/08/2017;Chrotopterus auritus;Morcego;Chrotopterus auritus;species;2;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Chrotopterus;Chrotopterus auritus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.452778;-51.252778;Coordenada aproximada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maíra Nunes Fregonezi;128425;Nº Da Autorização/Licença Sisbio: 28606, Projeto: Comunidade De Morcegos Do Parque Estadual Mata Dos Godoy, Londrina, Paraná;30/06/2011;01/07/2011 a 30/08/2011;12/08/2017;Artibeus lituratus;Morcego;Artibeus lituratus;species;61;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Artibeus;Artibeus lituratus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.452778;-51.252778;Coordenada aproximada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maíra Nunes Fregonezi;128430;Nº Da Autorização/Licença Sisbio: 28606, Projeto: Comunidade De Morcegos Do Parque Estadual Mata Dos Godoy, Londrina, Paraná;30/06/2011;01/07/2011 a 30/08/2011;12/08/2017;Micronycteris megalotis;Morcego;Micronycteris megalotis;species;2;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Micronycteris;Micronycteris megalotis;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.452778;-51.252778;Coordenada aproximada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maíra Nunes Fregonezi;128434;Nº Da Autorização/Licença Sisbio: 28606, Projeto: Comunidade De Morcegos Do Parque Estadual Mata Dos Godoy, Londrina, Paraná;30/06/2011;01/07/2011 a 30/08/2011;12/08/2017;Carollia perspicillata;Morcego;Carollia perspicillata;species;224;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Carollia;Carollia perspicillata;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.452778;-51.252778;Coordenada aproximada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;129015;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/02/2012;01/03/2012 a 03/03/2012;15/10/2014;Astyanax paranae;Lambari;Astyanax paranae;species;9;Sem Informações;Chordata;Actinopterygii;Characiformes;Characidae;Astyanax;Astyanax paranae;Espécie não Ameaçada;Sem Informações;Ribeirões Cambé, Cafezal E Taquara;Brasil;PR;Londrina;Espécie não Sensível;-23.2882;-51.242331;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;129100;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;07/06/2012;08/06/2012 a 09/06/2012;15/10/2014;Astyanax paranae;Lambari;Astyanax paranae;species;9;Sem Informações;Chordata;Actinopterygii;Characiformes;Characidae;Astyanax;Astyanax paranae;Espécie não Ameaçada;Sem Informações;Ribeirões Cambé, Cafezal E Taquara;Brasil;PR;Londrina;Espécie não Sensível;-23.2882;-51.242331;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;129158;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/02/2012;01/03/2012 a 03/03/2012;15/10/2014;Gymnotus inaequilabiatus;Tuvira;Gymnotus inaequilabiatus;species;1;Sem Informações;Chordata;Actinopterygii;Gymnotiformes;Gymnotidae;Gymnotus;Gymnotus inaequilabiatus;Espécie não Ameaçada;Sem Informações;Ribeirões Cambé, Cafezal E Taquara;Brasil;PR;Londrina;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;129183;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/02/2012;01/03/2012 a 03/03/2012;15/10/2014;Geophagus brasiliensis;Cará;Geophagus brasiliensis;species;15;Sem Informações;Chordata;Actinopterygii;Perciformes;Cichlidae;Geophagus;Geophagus brasiliensis;Espécie não Ameaçada;Sem Informações;Ribeirões Cambé, Cafezal E Taquara;Brasil;PR;Londrina;Espécie não Sensível;-23.2882;-51.242344;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;129262;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/02/2012;01/03/2012 a 03/03/2012;15/10/2014;Hypostomus ancistroides;Cascudo;Hypostomus ancistroides;species;13;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus ancistroides;Espécie não Ameaçada;Sem Informações;Ribeirões Cambé, Cafezal E Taquara;Brasil;PR;Londrina;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;129285;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/02/2012;01/03/2012 a 03/03/2012;15/10/2014;Hypostomus strigaticeps;Cascudo-pintado;Hypostomus strigaticeps;species;2;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus strigaticeps;Espécie não Ameaçada;Sem Informações;Ribeirões Cambé, Cafezal E Taquara;Brasil;PR;Londrina;Espécie não Sensível;-23.2882;-51.242306;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Richard Carl Vogt;116658;Nº Da Autorização/Licença Sisbio: 22885, Projeto: Distribuição Geográfia, Revisão Taxonômica E Sistemática Filogenética Do Complexo Phrynops Geoffroanus Schweigger 1812 (Testudines: Chelidae);28/11/2011;29/11/2011 a 30/11/2011;02/11/2018;Phrynops geoffroanus;Cágado-de-barbicha;Phrynops geoffroanus;species;13;Sem Informações;Chordata;Reptilia;Testudines;Chelidae;Phrynops;Phrynops geoffroanus;Espécie não Ameaçada;Sem Informações;Coleta Realizada No Ribeirão Lindóia;Brasil;PR;Londrina;Espécie não Sensível;-23.284722;-51.109444;Coordenada exata da ocorrência;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-14291;Sem Informações;Sem Informações;1993/1996;27/09/2017;Sem Informações;Sem Informações;Eupsittula aurea;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-14292;Sem Informações;Sem Informações;1993/1996;27/09/2017;Chordeiles acutipennis;bacurau-de-asa-fina;Chordeiles acutipennis;species;1;Sem Informações;Chordata;Aves;Strigiformes;Caprimulgidae;Chordeiles;Chordeiles acutipennis;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-14293;Sem Informações;Sem Informações;1993/1996;27/09/2017;Chordeiles minor;bacurau-norte-americano;Chordeiles minor;species;1;Sem Informações;Chordata;Aves;Strigiformes;Caprimulgidae;Chordeiles;Chordeiles minor;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-14294;Sem Informações;Sem Informações;1993/1996;27/09/2017;Podager nacunda;Sem Informações;Podager nacunda;species;1;Sem Informações;Chordata;Aves;Strigiformes;Caprimulgidae;Podager;Podager nacunda;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-14295;Sem Informações;Sem Informações;1993/1996;27/09/2017;Chaetura cinereiventris;Andorinhão-de-sobre-cinzento;Chaetura cinereiventris;species;1;Sem Informações;Chordata;Aves;Apodiformes;Apodidae;Chaetura;Chaetura cinereiventris;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-14296;Sem Informações;Sem Informações;1993/1996;27/09/2017;Chaetura meridionalis;andorinhão-do-temporal;Chaetura meridionalis;species;1;Sem Informações;Chordata;Aves;Apodiformes;Apodidae;Chaetura;Chaetura meridionalis;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-14302;Sem Informações;Sem Informações;1993/1996;27/09/2017;Colaptes campestris;pica-pau-do-campo;Colaptes campestris;species;1;Sem Informações;Chordata;Aves;Piciformes;Picidae;Colaptes;Colaptes campestris;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-14303;Sem Informações;Sem Informações;1993/1996;27/09/2017;Colaptes melanochloros;pica-pau-verde-barrado;Colaptes melanochloros;species;1;Sem Informações;Chordata;Aves;Piciformes;Picidae;Colaptes;Colaptes melanochloros;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-14304;Sem Informações;Sem Informações;1993/1996;27/09/2017;Dryocopus lineatus;Pica-pau-de-banda-branca;Dryocopus lineatus;species;1;Sem Informações;Chordata;Aves;Piciformes;Picidae;Dryocopus;Dryocopus lineatus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Anjos, L., Schuchmann, K.L. & Berndt, R.A. 1997. Avifaunal composition, species richness, and status in the Tibagi River Basin, Parana State, southern Brazil. Ornitologia Neotropical, 8: 145-173.;ARA-LIT-14305;Sem Informações;Sem Informações;1993/1996;27/09/2017;Chiroxiphia caudata;Tangará;Chiroxiphia caudata;species;1;Sem Informações;Chordata;Aves;Passeriformes;Pipridae;Chiroxiphia;Chiroxiphia caudata;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata dos Godoy;Sem Informações;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
